player_uid,expected_minutes,expected_goals,expected_assists,expected_saves,mean_xp,p_appearance,p_start,p_60_plus,p0,p6_plus,p10_plus,player_name,team,position,price,prediction_run_id,season,gameweek
code:10035,82.60484731811064,0.015527904819234497,0.042046211293762584,0.0,1.8,0.999348392622505,0.9982318749124541,0.9782672374142051,0.216,0.102,0.004,COV DEF3,COV,DEF,60,project_20260722T045210Z,2025-26,3
code:10033,82.72327295161944,0.015524600829263595,0.021173890297979007,0.0,1.692,0.9999851145567842,0.9999652654175103,0.97996596010916,0.206,0.102,0.0,COV DEF1,COV,DEF,76,project_20260722T045210Z,2025-26,3
code:10027,19.107412723320575,0.03809171910207353,0.03834293716966069,0.0,1.688,0.4465687787227456,0.14042602194926132,0.1376175015102761,0.274,0.032,0.002,BIR MID5,BIR,MID,49,project_20260722T045210Z,2025-26,3
code:10022,17.266150610659853,0.007385650976331658,0.01032104518484653,0.0,1.618,0.35188355371423596,0.15434587373886546,0.15125895626408814,0.372,0.148,0.0,BIR DEF5,BIR,DEF,43,project_20260722T045210Z,2025-26,3
code:10034,82.7109345801222,0.016077360634732227,0.021927795381326658,0.0,1.598,0.9999121076931918,0.9997872018574211,0.9797914578202727,0.198,0.092,0.0,COV DEF2,COV,DEF,68,project_20260722T045210Z,2025-26,3
code:10012,22.07233250260355,0.05356436780213723,0.06938934931667995,0.0,1.576,0.5930248872616285,0.1291867294313819,0.12660299484275425,0.304,0.05,0.002,ALB MID5,ALB,MID,48,project_20260722T045210Z,2025-26,3
code:10057,26.285397916004055,0.0606183290819471,0.06225870334115851,0.0,1.396,0.6403058597788354,0.1820596391865703,0.1784184464028389,0.324,0.038,0.002,DOR MID5,DOR,MID,51,project_20260722T045210Z,2025-26,3
code:10030,16.680662445733933,0.05189400614779034,0.013406882938929781,0.0,1.376,0.3923521432853241,0.12757041069255334,0.12501900247870226,0.324,0.024,0.004,BIR FWD3,BIR,FWD,56,project_20260722T045210Z,2025-26,3
code:10042,30.263309059067055,0.04021651283026011,0.039509772810227474,0.0,1.362,0.6001736459271529,0.2682694280757302,0.2629040395142156,0.328,0.012,0.0,COV MID5,COV,MID,50,project_20260722T045210Z,2025-26,3
code:10015,20.899927317164057,0.09914653326333471,0.019511513311487347,0.0,1.306,0.48307839317782153,0.16306384301493218,0.15980256615463354,0.374,0.03,0.0,ALB FWD3,ALB,FWD,55,project_20260722T045210Z,2025-26,3
code:10072,22.273406291503306,0.04932544320789894,0.04698680571446725,0.0,1.21,0.5405087553173336,0.15515586973840773,0.15205275234363957,0.414,0.04,0.002,EXE MID5,EXE,MID,52,project_20260722T045210Z,2025-26,3
code:10007,20.927907764839215,0.011097523507904073,0.015031489000371968,0.0,1.206,0.4518669246972862,0.1774495163199961,0.17390052599359615,0.458,0.088,0.002,ALB DEF5,ALB,DEF,42,project_20260722T045210Z,2025-26,3
season:2025-26:academy:86,20.37097738205825,0.0356726182943893,0.03407858597161677,0.0,1.066,0.3493224298307462,0.20398017260274492,0.19990056915069002,0.502,0.012,0.0,FAL MID5,FAL,MID,53,project_20260722T045210Z,2025-26,3
code:10067,14.848962207437156,0.007169582819792677,0.00948154052007399,0.0,0.948,0.3343496835202018,0.120688857584138,0.11827508043245524,0.588,0.082,0.0,EXE DEF5,EXE,DEF,46,project_20260722T045210Z,2025-26,3
code:10017,8.158532140419153,9.84884217460591e-07,8.905613455629394e-07,0.33692231706167836,0.878,0.15709452375733907,0.09084566483987089,0.08902875154307346,0.604,0.072,0.0,BIR GKP2,BIR,GKP,46,project_20260722T045210Z,2025-26,3
code:10060,17.814205750642955,0.0657180251380183,0.01732353142195901,0.0,0.822,0.4549181629273182,0.12264258443435266,0.1201897327456656,0.518,0.012,0.0,DOR FWD3,DOR,FWD,58,project_20260722T045210Z,2025-26,3
code:10052,16.499828847331596,0.00849960248128262,0.012119224182393936,0.0,0.778,0.31550971079160806,0.15537800032451654,0.1522704403180262,0.716,0.074,0.004,DOR DEF5,DOR,DEF,45,project_20260722T045210Z,2025-26,3
code:10047,12.378430804257365,1.1578323088940772e-06,1.0682321204610922e-06,0.5301868795213376,0.776,0.2134323452171959,0.14216441505206617,0.13932112675102484,0.746,0.092,0.0,DOR GKP2,DOR,GKP,48,project_20260722T045210Z,2025-26,3
code:10090,13.577718393947137,0.03674180637548184,0.009008716024852816,0.0,0.774,0.2731522039290642,0.12134146803702582,0.11891463867628531,0.6,0.016,0.0,FAL FWD3,FAL,FWD,60,project_20260722T045210Z,2025-26,3
season:2025-26:academy:74,15.526424105989793,0.05773157301594747,0.014114780533835206,0.0,0.724,0.31108417147983736,0.13923819388456496,0.13645343000687365,0.62,0.01,0.0,EXE FWD3,EXE,FWD,59,project_20260722T045210Z,2025-26,3
code:10082,13.64404581341533,0.00489369664666983,0.006490284256947334,0.0,0.692,0.2735723818431928,0.12367328999433568,0.12119982419444895,0.684,0.054,0.0,FAL DEF5,FAL,DEF,47,project_20260722T045210Z,2025-26,3
code:10045,11.688830310377865,0.027621491584749375,0.006964710403077611,0.0,0.598,0.25634104171534966,0.096436442088302,0.09450771324653597,0.654,0.004,0.004,COV FWD3,COV,FWD,57,project_20260722T045210Z,2025-26,3
code:10002,7.534599786408721,1.2290089482154776e-06,1.077146410221328e-06,0.3111558273568107,0.498,0.16006627376613786,0.08129403139329944,0.07966815076543345,0.764,0.036,0.0,ALB GKP2,ALB,GKP,45,project_20260722T045210Z,2025-26,3
code:10062,8.321811876037907,1.094059260738486e-06,9.362021407633905e-07,0.34366526860088287,0.494,0.15245600062297127,0.09401618474185079,0.09213586104701377,0.782,0.04,0.002,EXE GKP2,EXE,GKP,49,project_20260722T045210Z,2025-26,3
code:10077,8.71434901221667,8.050660089627067e-07,6.908788979129317e-07,0.39460742312773456,0.418,0.14801153609438428,0.10047288046943931,0.09846342286005053,0.794,0.026,0.0,FAL GKP2,FAL,GKP,50,project_20260722T045210Z,2025-26,3
code:10037,12.819355844112454,0.003998158146601709,0.00545305885292326,0.0,0.324,0.2614212713079583,0.11453301560469982,0.11224235529260582,0.786,0.022,0.0,COV DEF5,COV,DEF,44,project_20260722T045210Z,2025-26,3
code:10032,8.042734185969694,6.953043936582737e-07,6.1361921934436e-07,0.3321402172362911,0.246,0.14153767468527612,0.09187214611056704,0.0900347031883557,0.882,0.018,0.0,COV GKP2,COV,GKP,47,project_20260722T045210Z,2025-26,3
code:10024,0.0,0.0033822970087568393,0.0035760631751669265,0.0,0.006,0.0,0.0,0.0,0.994,0.0,0.0,BIR MID2,BIR,MID,88,project_20260722T045210Z,2025-26,3
code:10023,82.29164088880813,0.2984699963453495,0.26320541914395484,0.0,5.11,0.9999999333397127,0.999999581196157,0.9799995895722338,0.012,0.386,0.12,BIR MID1,BIR,MID,101,project_20260722T045210Z,2025-26,4
code:10024,82.29104192486876,0.33909678508126917,0.33426340994009096,0.0,5.072,0.9999984984490836,0.9999898012400528,0.9799900052152517,0.006,0.394,0.11,BIR MID2,BIR,MID,88,project_20260722T045210Z,2025-26,4
code:10025,82.27863990889784,0.21035096074885984,0.30116214201321184,0.0,4.85,0.9999510868567016,0.9997948766409118,0.9797989791080935,0.006,0.352,0.088,BIR MID3,BIR,MID,75,project_20260722T045210Z,2025-26,4
code:10028,83.27607429896285,0.46613775169276817,0.08325246149487037,0.0,4.48,0.9999944082770565,0.9999739156341718,0.9799744373214884,0.018,0.356,0.09,BIR FWD1,BIR,FWD,92,project_20260722T045210Z,2025-26,4
code:10083,82.29164243537895,0.24443346036224922,0.1874689764309323,0.0,4.446,0.9999999319593711,0.9999996086255581,0.979999616453047,0.018,0.326,0.064,FAL MID1,FAL,MID,105,project_20260722T045210Z,2025-26,4
code:10084,82.29111179382531,0.20123234261150236,0.29789429063731654,0.0,4.41,0.9999982652585608,0.9999911135348801,0.9799912912641825,0.02,0.306,0.074,FAL MID2,FAL,MID,92,project_20260722T045210Z,2025-26,4
code:10029,83.14209794170208,0.4223568661801939,0.16626582684268865,0.0,4.334,0.9993756594215976,0.9979901910175163,0.978030387197166,0.026,0.354,0.08,BIR FWD2,BIR,FWD,74,project_20260722T045210Z,2025-26,4
code:10080,82.61825663647645,0.14470882283642958,0.06950495511086364,0.0,4.284,0.9994980717275258,0.9983986832875517,0.9784307096218006,0.05,0.418,0.062,FAL DEF3,FAL,DEF,63,project_20260722T045210Z,2025-26,4
code:10040,82.27823250136612,0.24893567074363926,0.16420010217128544,0.0,4.08,0.9999505990889017,0.9997880154534758,0.9797922551444063,0.022,0.282,0.06,COV MID3,COV,MID,76,project_20260722T045210Z,2025-26,4
code:10085,82.27931569130384,0.20853331449067383,0.15532837667410446,0.0,4.07,0.999953080838683,0.9998057503505363,0.9798096353435256,0.02,0.268,0.064,FAL MID3,FAL,MID,79,project_20260722T045210Z,2025-26,4
code:10016,80.42376628057094,1.199898602940887e-06,1.0115676600483433e-06,3.1654168131106095,4.022,0.9958876612530237,0.9915656140141785,0.971734301733895,0.026,0.368,0.012,BIR GKP1,BIR,GKP,56,project_20260722T045210Z,2025-26,4
code:10086,82.02620959599197,0.11969622995562938,0.15421851532515152,0.0,3.98,0.998910231840362,0.9958598503646513,0.9759426533573583,0.022,0.26,0.046,FAL MID4,FAL,MID,66,project_20260722T045210Z,2025-26,4
code:10076,80.45015261690939,1.1740166260574789e-06,1.0233711165076369e-06,3.354155593614665,3.978,0.9961396597074115,0.9919039264743107,0.9720658479448244,0.054,0.372,0.006,FAL GKP1,FAL,GKP,60,project_20260722T045210Z,2025-26,4
code:10020,82.62601424980325,0.06866591552762658,0.0354622812211138,0.0,3.946,0.9995360892678724,0.998513633082034,0.9785433604203934,0.048,0.358,0.042,BIR DEF3,BIR,DEF,59,project_20260722T045210Z,2025-26,4
code:10088,83.27615504718966,0.35357189768999264,0.08231791400837665,0.0,3.896,0.9999942205301723,0.9999753235650637,0.9799758170937624,0.026,0.29,0.052,FAL FWD1,FAL,FWD,96,project_20260722T045210Z,2025-26,4
code:10089,83.14782856582782,0.35120561806531064,0.16158978394786525,0.0,3.892,0.999414627294491,0.9980703071017653,0.9781089009597299,0.056,0.284,0.05,FAL FWD2,FAL,FWD,78,project_20260722T045210Z,2025-26,4
code:10038,82.29164272207619,0.18120467233559517,0.16994879600957913,0.0,3.846,0.999999936702764,0.9999996115703486,0.9799996193389415,0.03,0.236,0.046,COV MID1,COV,MID,102,project_20260722T045210Z,2025-26,4
code:10026,81.97191006400588,0.16115992823662684,0.14713411885170347,0.0,3.808,0.9987614980159797,0.9949812253873325,0.9750816008795858,0.018,0.234,0.03,BIR MID4,BIR,MID,62,project_20260722T045210Z,2025-26,4
code:10053,82.29164099166454,0.19738790050261457,0.16353122436723413,0.0,3.808,0.9999999308892502,0.9999995840300163,0.979999592349416,0.048,0.266,0.036,DOR MID1,DOR,MID,103,project_20260722T045210Z,2025-26,4
code:10010,82.27218411841118,0.21518900593414042,0.13366901989787192,0.0,3.78,0.999927615875537,0.9996928924392988,0.9796990345905128,0.03,0.24,0.05,ALB MID3,COV,MID,74,project_20260722T045210Z,2025-26,4
code:10054,82.29111119456714,0.19668853376142165,0.21681152516311725,0.0,3.778,0.9999985322200788,0.9999909888614059,0.9799911690841778,0.038,0.236,0.042,DOR MID2,DOR,MID,90,project_20260722T045210Z,2025-26,4
code:10019,82.71114602002291,0.027087743701011566,0.10484165245360925,0.0,3.768,0.9999437028012838,0.9997787297699183,0.97978315517452,0.048,0.362,0.01,BIR DEF2,BIR,DEF,67,project_20260722T045210Z,2025-26,4
code:10081,82.00896066448632,0.06526425616972802,0.06918997254854779,0.0,3.728,0.9961957228958089,0.989490485628438,0.9697006759158692,0.092,0.346,0.034,FAL DEF4,FAL,DEF,55,project_20260722T045210Z,2025-26,4
code:10018,82.72355615769273,0.02684633033040473,0.03497772465357334,0.0,3.684,0.9999918195589792,0.9999674426361618,0.9799680937834385,0.028,0.34,0.018,BIR DEF1,BIR,DEF,75,project_20260722T045210Z,2025-26,4
code:10056,81.96095003181222,0.16802575259972852,0.13644132754571128,0.0,3.538,0.9989198189050018,0.9947232595601824,0.9748287943689787,0.036,0.192,0.034,DOR MID4,DOR,MID,64,project_20260722T045210Z,2025-26,4
code:10078,82.72362495551914,0.02611668273325305,0.06985008666852087,0.0,3.474,0.9999904358283926,0.9999691155885229,0.9799697332767524,0.062,0.332,0.014,FAL DEF1,FAL,DEF,79,project_20260722T045210Z,2025-26,4
code:10008,82.2916417736689,0.179259491358081,0.16276604691794191,0.0,3.444,0.99999994321014,0.9999995923265731,0.9799996004800416,0.016,0.2,0.026,ALB MID1,ALB,MID,100,project_20260722T045210Z,2025-26,4
code:10079,82.71075574868277,0.025588690826261747,0.034471740459482925,0.0,3.436,0.9999337151365673,0.9997760134673318,0.9797804931979851,0.062,0.34,0.012,FAL DEF2,FAL,DEF,71,project_20260722T045210Z,2025-26,4
code:10055,82.2788885638098,0.13954334043883518,0.16438102553806314,0.0,3.376,0.9999573074302401,0.9997965289462999,0.9798005983673739,0.036,0.178,0.038,DOR MID3,DOR,MID,77,project_20260722T045210Z,2025-26,4
code:10044,83.15249031163333,0.2740002569727037,0.0740782198491711,0.0,3.334,0.9994002442615736,0.9981529317403514,0.9781898731055443,0.066,0.204,0.042,COV FWD2,COV,FWD,75,project_20260722T045210Z,2025-26,4
code:10039,82.2910810055842,0.1402516631374413,0.10069537143565131,0.0,3.326,0.9999984034838244,0.9999905200806918,0.979990709679078,0.032,0.17,0.024,COV MID2,COV,MID,89,project_20260722T045210Z,2025-26,4
code:10070,82.27939257597019,0.12973377271298545,0.1203651572412751,0.0,3.314,0.9999543223877921,0.9998065531234358,0.979810422060967,0.024,0.18,0.026,EXE MID3,EXE,MID,78,project_20260722T045210Z,2025-26,4
code:10009,82.29109697253939,0.11670172699310292,0.13574397615625214,0.0,3.256,0.9999988307585368,0.9999906142674558,0.9799908019821068,0.006,0.152,0.026,ALB MID2,ALB,MID,87,project_20260722T045210Z,2025-26,4
code:10058,83.27592280625095,0.27214806957200915,0.059347539901566645,0.0,3.252,0.9999942611286322,0.9999714633182828,0.9799720340519171,0.03,0.2,0.02,DOR FWD1,DOR,FWD,94,project_20260722T045210Z,2025-26,4
code:10041,81.9707176673441,0.13859834596905712,0.13212364053418207,0.0,3.216,0.9984942942430727,0.9950749109359068,0.9751734127171887,0.052,0.144,0.022,COV MID4,COV,MID,63,project_20260722T045210Z,2025-26,4
code:10011,81.97774692693815,0.11340565591879653,0.13191008436349058,0.0,3.196,0.9988836993543302,0.9950302069622214,0.975129602822977,0.016,0.162,0.014,ALB MID4,ALB,MID,61,project_20260722T045210Z,2025-26,4
code:10068,82.29164032306396,0.099916560555035,0.09422344945361612,0.0,3.182,0.9999999322161954,0.9999995718593978,0.9799995804222098,0.012,0.152,0.018,EXE MID1,EXE,MID,104,project_20260722T045210Z,2025-26,4
code:10059,83.14569032275514,0.25564046193874956,0.06301552307628266,0.0,3.142,0.9994942831873068,0.998004741050558,0.9780446462295469,0.062,0.21,0.022,DOR FWD2,DOR,FWD,76,project_20260722T045210Z,2025-26,4
code:10073,83.27599067681867,0.19648448255725073,0.026899392382835893,0.0,3.132,0.9999931664280802,0.9999730015230849,0.9799735414926232,0.026,0.184,0.014,EXE FWD1,EXE,FWD,95,project_20260722T045210Z,2025-26,4
code:10031,80.46193065687929,1.0265097293096812e-06,9.036070604016505e-07,3.3841747276771432,3.098,0.9963291474412439,0.9920415575032328,0.9722007263531681,0.102,0.218,0.002,COV GKP1,COV,GKP,57,project_20260722T045210Z,2025-26,4
code:10014,83.14624344202485,0.22567008295726654,0.030562878529038662,0.0,3.052,0.9995240381550808,0.9980026297963605,0.9780425772004332,0.034,0.172,0.022,ALB FWD2,ALB,FWD,73,project_20260722T045210Z,2025-26,4
code:10071,81.97654803165747,0.07526637026876347,0.14470367932339925,0.0,2.972,0.9988891442143042,0.9950070711387643,0.975106929715989,0.042,0.12,0.01,EXE MID4,EXE,MID,65,project_20260722T045210Z,2025-26,4
code:10069,82.29109878002453,0.12757633248252448,0.0949297085160365,0.0,2.936,0.9999983525394057,0.9999908503378601,0.9799910333311028,0.018,0.124,0.018,EXE MID2,EXE,MID,91,project_20260722T045210Z,2025-26,4
code:10046,80.43488051115659,8.020721619683429e-07,7.402419379519169e-07,3.524809354410694,2.914,0.9966395899807945,0.9915958952252351,0.9717639773207304,0.136,0.192,0.006,DOR GKP1,DOR,GKP,58,project_20260722T045210Z,2025-26,4
code:10048,82.72365311126727,0.07209498130670684,0.050463157856977865,0.0,2.86,0.9999923975377457,0.9999688402076243,0.9799694634034718,0.134,0.232,0.01,DOR DEF1,DOR,DEF,77,project_20260722T045210Z,2025-26,4
code:10074,83.14289185893838,0.1664439808607354,0.026805220053205635,0.0,2.784,0.9994454164916149,0.9979769171951883,0.9780173788512846,0.044,0.13,0.01,EXE FWD2,EXE,FWD,77,project_20260722T045210Z,2025-26,4
code:10013,83.27607780849247,0.16128606476251375,0.03119695543329973,0.0,2.764,0.9999955074761242,0.9999735574610903,0.9799740863118684,0.016,0.132,0.006,ALB FWD1,ALB,FWD,91,project_20260722T045210Z,2025-26,4
code:10034,82.71238440369787,0.02373616009255457,0.032291130099216574,0.0,2.678,0.9999343038748221,0.9998029538470489,0.9798068947701079,0.12,0.204,0.012,COV DEF2,COV,DEF,68,project_20260722T045210Z,2025-26,4
code:10035,82.62957875289634,0.022931420727326273,0.06193519883371968,0.0,2.632,0.9995226737755957,0.9985781793093363,0.9786066157231496,0.128,0.198,0.006,COV DEF3,COV,DEF,60,project_20260722T045210Z,2025-26,4
code:10051,82.08799563359825,0.04586931805425038,0.051486264559621395,0.0,2.608,0.9967181431908465,0.9906102958497244,0.9707980899327299,0.176,0.22,0.016,DOR DEF4,DOR,DEF,53,project_20260722T045210Z,2025-26,4
code:10050,82.62314906630745,0.017879463435729673,0.07575745236219954,0.0,2.596,0.9995493444663105,0.9984608115182896,0.9784915952879237,0.152,0.19,0.012,DOR DEF3,DOR,DEF,61,project_20260722T045210Z,2025-26,4
code:10049,82.71130461213642,0.045154265203974676,0.025529016739298815,0.0,2.586,0.9999395099594901,0.9997829671762014,0.9797873078326773,0.126,0.2,0.012,DOR DEF2,DOR,DEF,69,project_20260722T045210Z,2025-26,4
code:10036,82.00712843364379,0.022344716462420342,0.09030296932046616,0.0,2.546,0.9963859143691361,0.9893876986391578,0.9695999446663746,0.15,0.18,0.008,COV DEF4,COV,DEF,52,project_20260722T045210Z,2025-26,4
code:10033,82.72332591379579,0.022919694083758973,0.031180393989887895,0.0,2.422,0.999990464310938,0.9999641171241267,0.9799648347816441,0.132,0.164,0.006,COV DEF1,COV,DEF,76,project_20260722T045210Z,2025-26,4
code:10021,81.66441905934283,0.01821068555805567,0.025974235547515472,0.0,2.406,0.994309230538771,0.9844603753311495,0.9647711678245265,0.18,0.186,0.004,BIR DEF4,DOR,DEF,51,project_20260722T045210Z,2025-26,4
code:10061,80.44620356644232,7.410274464721624e-07,6.452824874569397e-07,3.0033151402761193,2.378,0.9960537529956818,0.9918616681809288,0.9720244348173102,0.138,0.126,0.002,EXE GKP1,EXE,GKP,59,project_20260722T045210Z,2025-26,4
code:10001,80.48095036228422,8.442892780621383e-07,7.272988706892137e-07,3.2110772300783887,2.3,0.9964880214926397,0.9922893756063601,0.9724435880942329,0.126,0.102,0.002,ALB GKP1,ALB,GKP,55,project_20260722T045210Z,2025-26,4
code:10043,62.45718998148188,0.14493666925588347,0.05596454072556647,0.0,2.206,0.7499951244593035,0.7499829176091568,0.7349832592569736,0.258,0.096,0.006,COV FWD1,COV,FWD,93,project_20260722T045210Z,2025-26,4
code:10064,82.7102541106351,0.016209767957980525,0.06480418005750034,0.0,2.2,0.9999334788714396,0.999767736486969,0.9797723817572297,0.142,0.122,0.002,EXE DEF2,EXE,DEF,70,project_20260722T045210Z,2025-26,4
code:10065,82.6240327627185,0.016324359074625688,0.02196888220529968,0.0,2.084,0.9995262788567704,0.9984843099455004,0.9785146237465904,0.142,0.138,0.004,EXE DEF3,EXE,DEF,62,project_20260722T045210Z,2025-26,4
code:10066,81.9512693294435,0.0163106392992959,0.02195041850165744,0.0,2.058,0.9964429813366094,0.9884343656430422,0.9686656783301814,0.162,0.118,0.006,EXE DEF4,EXE,DEF,54,project_20260722T045210Z,2025-26,4
code:10004,82.71099993548246,0.0190202930319195,0.07522279735976886,0.0,1.946,0.9999513772751193,0.9997733787804407,0.9797779112048318,0.158,0.1,0.0,ALB DEF2,ALB,DEF,66,project_20260722T045210Z,2025-26,4
code:10063,82.72337247015874,0.016225408124800875,0.021835716685546878,0.0,1.922,0.999993113443569,0.9999638875850844,0.9799646098333826,0.158,0.114,0.002,EXE DEF1,EXE,DEF,78,project_20260722T045210Z,2025-26,4
code:10003,82.72359005634249,0.047813035966570404,0.025231497440027215,0.0,1.908,0.9999923974621864,0.9999677885578023,0.9799684327866462,0.188,0.116,0.006,ALB DEF1,ALB,DEF,74,project_20260722T045210Z,2025-26,4
code:10005,82.61560483629012,0.04705069438950266,0.024829200887186282,0.0,1.862,0.9995593873437043,0.9983311691389055,0.9783645457561274,0.194,0.12,0.004,ALB DEF3,ALB,DEF,58,project_20260722T045210Z,2025-26,4
code:10006,81.98185420104227,0.018682146368782293,0.049378561913199746,0.0,1.778,0.9964038861944239,0.988959330525622,0.9691801439151095,0.188,0.094,0.006,ALB DEF4,ALB,DEF,50,project_20260722T045210Z,2025-26,4
code:10012,29.72559531640072,0.04955580596363283,0.0630976697963605,0.0,1.656,0.6084972628183987,0.25537520463132696,0.2502677005387004,0.242,0.034,0.002,ALB MID5,ALB,MID,48,project_20260722T045210Z,2025-26,4
code:10027,19.827681079454557,0.04815706196570035,0.04519459654899017,0.0,1.458,0.48612578949596863,0.13599268150780616,0.13327282787765005,0.384,0.04,0.002,BIR MID5,BIR,MID,49,project_20260722T045210Z,2025-26,4
code:10022,16.354317234284004,0.008522853882160137,0.011104312309500725,0.0,1.32,0.37401660641943424,0.13073230692282675,0.1281176607843702,0.52,0.13,0.0,BIR DEF5,BIR,DEF,43,project_20260722T045210Z,2025-26,4
code:10042,26.4993538031287,0.051988989609562136,0.0509452930598077,0.0,1.304,0.6228573629513195,0.19324145510333154,0.1893766260012649,0.38,0.032,0.0,COV MID5,COV,MID,50,project_20260722T045210Z,2025-26,4
code:10057,22.567396945680212,0.03605277117561531,0.037040346188386926,0.0,1.186,0.5666069221607543,0.14908621025101848,0.1461044860459981,0.4,0.032,0.0,DOR MID5,DOR,MID,51,project_20260722T045210Z,2025-26,4
code:10090,19.729478787406777,0.07785599801266392,0.019390229075764234,0.0,1.106,0.29035154050725415,0.21667359978796052,0.21234012779220132,0.546,0.036,0.002,FAL FWD3,FAL,FWD,60,project_20260722T045210Z,2025-26,4
season:2025-26:academy:74,24.666098079669524,0.06212062941618349,0.015455511692545068,0.0,1.076,0.3482987314044912,0.2764568983934258,0.2709277604255573,0.534,0.038,0.0,EXE FWD3,EXE,FWD,59,project_20260722T045210Z,2025-26,4
code:10030,17.3626597739359,0.06580812693178698,0.015851190094466353,0.0,1.064,0.433520090947896,0.1232706171377788,0.12080520479502323,0.454,0.022,0.0,BIR FWD3,BIR,FWD,56,project_20260722T045210Z,2025-26,4
code:10072,19.51742374905431,0.029275228644989496,0.02837866900652275,0.0,1.016,0.48165327603403607,0.1325230878996052,0.1298726261416131,0.436,0.018,0.0,EXE MID5,EXE,MID,52,project_20260722T045210Z,2025-26,4
code:10015,18.23555111856777,0.0594275573569127,0.01149484836835307,0.0,0.99,0.42748370929793844,0.14000782049279717,0.13720766408294122,0.46,0.018,0.0,ALB FWD3,ALB,FWD,55,project_20260722T045210Z,2025-26,4
code:10052,22.1205387069747,0.007893737016957544,0.011258982204428803,0.0,0.862,0.3444529872581159,0.23813294306825825,0.23337028420689307,0.628,0.07,0.0,DOR DEF5,DOR,DEF,45,project_20260722T045210Z,2025-26,4
code:10017,8.158532140419126,1.199898602940887e-06,1.0115676600483433e-06,0.3369223170616772,0.844,0.15709452375733873,0.09084566483987054,0.08902875154307313,0.686,0.078,0.0,BIR GKP2,BIR,GKP,46,project_20260722T045210Z,2025-26,4
code:10007,26.195872474690063,0.009542657963762646,0.012704197396107775,0.0,0.832,0.4297698839369615,0.27370431482682633,0.2682302285302898,0.524,0.05,0.002,ALB DEF5,ALB,DEF,42,project_20260722T045210Z,2025-26,4
code:10045,18.62926396618544,0.06499199464873279,0.01634588229480293,0.0,0.81,0.2862917454241414,0.19999643615814922,0.19599650743498623,0.62,0.014,0.0,COV FWD3,COV,FWD,57,project_20260722T045210Z,2025-26,4
code:10060,17.814205750642905,0.04552524411163436,0.012004511216557167,0.0,0.808,0.4549181629273178,0.122642584434352,0.12018973274566495,0.49,0.008,0.0,DOR FWD3,DOR,FWD,58,project_20260722T045210Z,2025-26,4
code:10082,13.644045813415337,0.007136410135455432,0.009613796957106065,0.0,0.8,0.27357238184319294,0.12367328999433579,0.12119982419444907,0.7,0.076,0.0,FAL DEF5,FAL,DEF,47,project_20260722T045210Z,2025-26,4
code:10077,8.71434901221667,1.1740166260574789e-06,1.0233711165076369e-06,0.39460742312773456,0.744,0.14801153609438428,0.10047288046943931,0.09846342286005053,0.748,0.08,0.0,FAL GKP2,FAL,GKP,50,project_20260722T045210Z,2025-26,4
code:10037,12.819355844112435,0.005902664033534797,0.00803009802325297,0.0,0.594,0.26142127130795806,0.11453301560469958,0.1122423552926056,0.734,0.048,0.0,COV DEF5,COV,DEF,44,project_20260722T045210Z,2025-26,4
code:10067,14.848962207437115,0.004856096776362443,0.006535204081810985,0.0,0.558,0.3343496835202014,0.12068885758413746,0.1182750804324547,0.68,0.042,0.0,EXE DEF5,EXE,DEF,46,project_20260722T045210Z,2025-26,4
code:10047,12.251920331177525,8.020721619683429e-07,7.402419379519169e-07,0.5247682449617859,0.556,0.21558817157340812,0.13995778029069936,0.13715862468488538,0.744,0.044,0.0,DOR GKP2,DOR,GKP,48,project_20260722T045210Z,2025-26,4
code:10002,7.534599786408689,8.442892780621383e-07,7.272988706892137e-07,0.31115582735680936,0.384,0.16006627376613747,0.08129403139329903,0.07966815076543306,0.774,0.022,0.0,ALB GKP2,ALB,GKP,45,project_20260722T045210Z,2025-26,4
code:10062,8.32181187603788,7.410274464721624e-07,6.452824874569397e-07,0.34366526860088176,0.38,0.15245600062297096,0.09401618474185046,0.09213586104701345,0.806,0.028,0.002,EXE GKP2,EXE,GKP,49,project_20260722T045210Z,2025-26,4
code:10032,8.042734185969687,1.0265097293096812e-06,9.036070604016505e-07,0.33214021723629084,0.34,0.14153767468527603,0.09187214611056697,0.09003470318835563,0.836,0.026,0.0,COV GKP2,COV,GKP,47,project_20260722T045210Z,2025-26,4
season:2025-26:academy:86,5.331169109172855,0.013614081180174318,0.013210625647589657,0.0,0.272,0.12906039411031733,0.03726992429995709,0.036524525813957945,0.842,0.0,0.0,FAL MID5,FAL,MID,53,project_20260722T045210Z,2025-26,4
